data_idx,sorted_idx,orig_pred,new_pred,contrast_pred,orig_contrast_prob_pred,new_contrast_prob_pred,orig_input,edited_input,orig_editable_seg,edited_editable_seg,minimality,num_edit_rounds,mask_frac,duration,error,llama_premise,llama_hypothesis
252,0,neutral,contradiction,contradiction,0.0266822595149278,0.76375324,"{'sentence1': 'A young boy in red leaping into sand at a playground.', 'sentence2': 'A young boy jumps onto his friends sand castle at a playground.'}","{'sentence1': 'A young boy in  sand blocks sand at a playground.', 'sentence2': 'A young boy jumps onto his friends sand castle at a playground.'}",A young boy in red leaping into sand at a playground. ,A young boy in  sand blocks sand at a playground.,0.25,1.0,0.275,1.0619473457336426,False,A young boy in red leaping into sand at a beach.,A young boy jumps off a cliff at a playground.
253,0,neutral,contradiction,contradiction,0.0140086971223354,0.9953885,"{'sentence1': 'A man and a Woman cutting dough.', 'sentence2': 'A husband and wife making pizza.'}","{'sentence1': 'A man and a child making dough.', 'sentence2': 'A husband and wife making pizza.'}",A man and a Woman cutting dough. ,A man and a child making dough.,0.25,1.0,0.1375,0.7234199047088623,False,A man and a woman cutting dough in the kitchen.,A husband and wife making ice cream.
255,0,entailment,contradiction,contradiction,0.1798824965953827,0.52366936,"{'sentence1': 'In an apparent classroom setting, a young man in a blue t-shirt has a book on his knee while a woman dressed in black next to him leans in to point out something in the book.', 'sentence2': 'The man and woman are cooperating.'}","{'sentence1': 'In  an urban setting, a young man in a blue t-shirt has  a book on  his knee while a woman dressed  in black next to  him leans in  to point out something in  the book:', 'sentence2': 'The man and woman are cooperating.'}","In an apparent classroom setting, a young man in a blue t-shirt has a book on his knee while a woman dressed in black next to him leans in to point out something in the book. ","In  an urban setting, a young man in a blue t-shirt has  a book on  his knee while a woman dressed  in black next to  him leans in  to point out something in  the book:",0.075,1.0,0.20625,2.370966911315918,False,"In an apparent classroom setting, a young man in a blue t-shirt has a book on his knee while a woman dressed in black next to him points a gun at him.",The woman is pointing a gun at the man.
256,0,neutral,entailment,entailment,0.0493404194712638,0.9729403,"{'sentence1': 'Dog running with a purple toy in the snowy field.', 'sentence2': 'A dog is excited.'}","{'sentence1': ' Dog excitedly running with a red toy in the snowy field.', 'sentence2': 'A dog is excited.'}",Dog running with a purple toy in the snowy field. , Dog excitedly running with a red toy in the snowy field.,0.1818181818181818,1.0,0.1375,1.2076795101165771,False,Dog running with a red toy in the snowy field.,A dog is running with a toy.
257,0,neutral,contradiction,contradiction,0.0470440238714218,0.6194786,"{'sentence1': 'A young ladies squatting at hillside sipping on a drink the other one with the white purse is talking pictures.', 'sentence2': 'A group of hikers pause for a break.'}","{'sentence1': 'A young ladies squatting  and sipping on a drink the other one with the white purse is taking pictures.', 'sentence2': 'A group of hikers pause for a break.'}",A young ladies squatting at hillside sipping on a drink the other one with the white purse is talking pictures. ,A young ladies squatting  and sipping on a drink the other one with the white purse is taking pictures.,0.1428571428571428,1.0,0.1375,0.7307682037353516,False,A young lady squatting at hillside sipping on a drink is talking pictures with the other one holding a white purse.,A group of hikers are taking pictures.
258,0,neutral,entailment,entailment,0.014417721889913,0.9562433,"{'sentence1': 'Two people are participating in the sport fencing.', 'sentence2': 'Two people competing in a fencing tournament'}","{'sentence1': 'Two people  are participating in the tournament fencing.', 'sentence2': 'Two people competing in a fencing tournament'}",Two people are participating in the sport fencing. ,Two people  are participating in the tournament fencing.,0.1111111111111111,1.0,0.1375,0.7524659633636475,False,Two people are fencing in the Olympic Games.,Two people compete in a fencing tournament.
261,0,neutral,contradiction,contradiction,0.0555473901331424,0.5017033,"{'sentence1': 'Two brown and white dogs running on a grassy but brown fenced yard.', 'sentence2': 'The dogs wanted to find the end of the fence, but it seemed to keep on going, always turning into yet another stretch of distance.'}","{'sentence1': ' Two brown and  white dogs are on  a grassy  hillside overlooking  cacti yard.', 'sentence2': 'The dogs wanted to find the end of the fence, but it seemed to keep on going, always turning into yet another stretch of distance.'}",Two brown and white dogs running on a grassy but brown fenced yard. , Two brown and  white dogs are on  a grassy  hillside overlooking  cacti yard.,0.2857142857142857,1.0,0.4125,2.075692892074585,False,Two brown and white dogs running on a green fenced yard.,The dogs wanted to chase the squirrels.
262,0,neutral,contradiction,contradiction,0.0027462756261229,0.88234395,"{'sentence1': 'A small dog runs to catch a ball.', 'sentence2': 'The dog is a chihuahua.'}","{'sentence1': '  Pug dog runs   to catch   a ball.', 'sentence2': 'The dog is a chihuahua.'}",A small dog runs to catch a ball. ,  Pug dog runs   to catch   a ball.,0.2222222222222222,2.0,0.4125,2.7377049922943115,False,A small dog runs to catch a ball in the park.,The dog is a Great Dane.
263,0,neutral,contradiction,contradiction,0.0556182786822319,0.9950773,"{'sentence1': 'A police person is on a motorcycle on the side of a street.', 'sentence2': 'A policewoman is sitting on the motorcycle behind the parked car.'}","{'sentence1': ' Policeman sitting on  his motorcycle on  the side of a street.', 'sentence2': 'A policewoman is sitting on the motorcycle behind the parked car.'}",A police person is on a motorcycle on the side of a street. , Policeman sitting on  his motorcycle on  the side of a street.,0.3571428571428571,1.0,0.4125,1.0833454132080078,False,A police person is sitting on the motorcycle behind the parked car.,A policewoman is riding a bicycle on the sidewalk.
264,0,neutral,entailment,entailment,0.0101328957825899,0.54651624,"{'sentence1': 'There is a woman in a white tank top and camouflage pants with a big black belt on a stage holding a microphone.', 'sentence2': 'A woman is getting ready to perform a song for the audience.'}","{'sentence1': ' There is  a woman in  khaki tank top  and pants with  earrings on  singing and holding  n the microphone for the audience', 'sentence2': 'A woman is getting ready to perform a song for the audience.'}",There is a woman in a white tank top and camouflage pants with a big black belt on a stage holding a microphone. , There is  a woman in  khaki tank top  and pants with  earrings on  singing and holding  n the microphone for the audience,0.5833333333333334,1.0,0.515625,2.130729913711548,False,There is a woman in a white tank top and camouflage pants with a big black belt on a stage getting ready to perform a song for the audience.,A woman is performing a song on stage.
265,0,neutral,entailment,entailment,0.0077801579609513,0.96297234,"{'sentence1': 'Two gondola operators sit along a road in Italy.', 'sentence2': 'The gondola operators are taking a work break.'}","{'sentence1': 'Two  gondola operators sit along  the road working on break in Italy.', 'sentence2': 'The gondola operators are taking a work break.'}",Two gondola operators sit along a road in Italy. ,Two  gondola operators sit along  the road working on break in Italy.,0.4,1.0,0.378125,0.948174238204956,False,"Two gondola operators sit along a road in Venice, Italy.", The gondola operators are on duty.
266,0,neutral,entailment,entailment,0.0218428317457437,0.82395303,"{'sentence1': 'A middle-aged woman with red-hair, a white shirt, and a silver beaded necklace is holding a yellow cellphone against her ear while talking.', 'sentence2': 'She was calling her husband on her cellphone.'}","{'sentence1': ' A middle-aged woman with red-hair, a white shirt, and a  dress holding  a cellphone while talking to her husband.', 'sentence2': 'She was calling her husband on her cellphone.'}","A middle-aged woman with red-hair, a white shirt, and a silver beaded necklace is holding a yellow cellphone against her ear while talking. "," A middle-aged woman with red-hair, a white shirt, and a  dress holding  a cellphone while talking to her husband.",0.3333333333333333,1.0,0.4125,1.5874536037445068,False,"A middle-aged woman with red-hair, a white shirt, and a silver beaded necklace is holding a yellow cellphone against her ear while talking in the kitchen.",A middle-aged woman is talking on her cellphone.
268,0,neutral,entailment,entailment,0.0067145391367375,0.5561913,"{'sentence1': 'A boy posing on the soccer field.', 'sentence2': 'The boy is on a soccer team.'}","{'sentence1': 'A  boys team is posing on the soccer field.', 'sentence2': 'The boy is on a soccer team.'}",A boy posing on the soccer field. ,A  boys team is posing on the soccer field.,0.375,1.0,0.103125,0.8293724060058594,False,A boy posing on the soccer field in the championship game.,A boy is on a soccer team.
269,0,contradiction,neutral,neutral,0.0030067150946706,0.9812423,"{'sentence1': 'A woman in a red jacket walks down the street in the rain.', 'sentence2': 'Woman walks down street on sunny day'}","{'sentence1': 'A woman in  black walks down  the street in the park', 'sentence2': 'Woman walks down street on sunny day'}",A woman in a red jacket walks down the street in the rain. ,A woman in  black walks down  the street in the park,0.3571428571428571,1.0,0.4125,1.1018109321594238,False,A woman walks down the street.,A woman walks down the street in the rain.
